"Date de réservation";"Début";"Fin";"Durée";"Salle";"Objet";"N° de l'organisateur";"Civilité";"Organisateur";"Type d'option";"Option";"Compte comptable";"Quantité";"Prix HT";"Taux de TVA";"Prix TTC";"Statut";"Type de document";"N° de document";"Date de document"
29/06/2024;09:00;10:00;"60";"Salle Moyenne 7";;"13453";;"ESCRIME DES QUAIS DE SEINE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;156;0 %;156;"Annulée";"Facture";"F23241255";18/06/2024
29/06/2024;09:00;10:00;"60";"Salle Moyenne 7";;"13453";;"ESCRIME DES QUAIS DE SEINE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;156;0 %;156;"Annulée";"Avoir";"A23240171";27/06/2024
29/06/2024;09:00;10:00;"60";"Salle Moyenne 7";;"13453";;"ESCRIME DES QUAIS DE SEINE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;156;0 %;156;"Annulée";"Devis";"D23240900";18/06/2024
29/06/2024;09:00;13:00;"240";"Petite salle 4";;"13453";;"ESCRIME DES QUAIS DE SEINE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241298";27/06/2024
29/06/2024;12:00;13:30;"90";"Salle Moyenne 8";;"2121";;"NA ABSTINENTS";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;62,4;0 %;62,4;"Encaissée";"Facture";"F23241280";25/06/2024
29/06/2024;13:00;18:00;"300";"Grande salle 9";"13H";"13226";;"CARTAGENA";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Devis";"D23240841";29/05/2024
29/06/2024;13:00;18:00;"300";"Grande salle 9";"13H";"13226";;"CARTAGENA";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Facture";"F23241197";06/06/2024
29/06/2024;13:00;18:00;"300";"Grande salle 9";"13H";"13226";;"CARTAGENA";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Devis";"D23240841";29/05/2024
29/06/2024;13:00;18:00;"300";"Grande salle 9";"13H";"13226";;"CARTAGENA";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Facture";"F23241197";06/06/2024
29/06/2024;14:00;18:00;"240";"Salle Moyenne 7";;"13505";;"ACEM ASSOCIATION CONGOLAISE ENTRAIDE ET MUTUALITE";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Facture";"F23241081";13/05/2024
29/06/2024;14:00;18:00;"240";"Salle Moyenne 8";"salle 8";"11370";;"LISANGA YA BANA KONGO";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Facture";"F23241166";30/05/2024
29/06/2024;14:00;18:00;"240";"Salle Moyenne 7";;"13505";;"ACEM ASSOCIATION CONGOLAISE ENTRAIDE ET MUTUALITE";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Facture";"F23241081";13/05/2024
29/06/2024;14:00;18:00;"240";"Salle Moyenne 8";"salle 8";"11370";;"LISANGA YA BANA KONGO";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Facture";"F23241166";30/05/2024
29/06/2024;14:00;18:00;"240";"Petite salle 2";;"2266";;"COUP DE SOLEIL ASSOCIATION";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Devis";"D23240778";06/05/2024
29/06/2024;14:00;18:00;"240";"Petite salle 2";;"2266";;"COUP DE SOLEIL ASSOCIATION";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241237";13/06/2024
29/06/2024;14:00;18:00;"240";"Petite salle 4";;"10343";;"ODEM";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241164";30/05/2024
29/06/2024;14:00;18:00;"240";"Petite salle 1";;"13336";;"NEBOZI";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Devis";"D23240885";13/06/2024
29/06/2024;14:00;18:00;"240";"Petite salle 1";;"13336";;"NEBOZI";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241259";19/06/2024
29/06/2024;18:00;18:45;"45";"Petite salle 1";;"13504";;"AZDF - ZIKISSO DE FRANCE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Annulée";"Devis";"D23240813";18/05/2024
29/06/2024;18:00;18:45;"45";"Petite salle 1";;"13504";;"AZDF - ZIKISSO DE FRANCE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Annulée";"Devis";"D23240814";18/05/2024
29/06/2024;18:00;18:45;"45";"Petite salle 1";;"13504";;"AZDF - ZIKISSO DE FRANCE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Annulée";"Facture";"F23241116";21/05/2024
29/06/2024;18:00;18:45;"45";"Petite salle 1";;"13504";;"AZDF - ZIKISSO DE FRANCE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Annulée";"Avoir";"A23240151";03/06/2024
29/06/2024;18:15;23:00;"285";"Salle Moyenne 7";"SALLE 7";"13505";;"ACEM ASSOCIATION CONGOLAISE ENTRAIDE ET MUTUALITE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;156;0 %;156;"Encaissée";"Devis";"D23240808";17/05/2024
29/06/2024;18:15;23:00;"285";"Salle Moyenne 7";"SALLE 7";"13505";;"ACEM ASSOCIATION CONGOLAISE ENTRAIDE ET MUTUALITE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;156;0 %;156;"Encaissée";"Facture";"F23241114";21/05/2024
29/06/2024;19:00;23:00;"240";"Salle Moyenne 8";;"11813";;"MOUVEMENT DE LIBERATION DU CONGO";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Devis";"D23240857";05/06/2024
29/06/2024;19:00;23:00;"240";"Salle Moyenne 8";;"11813";;"MOUVEMENT DE LIBERATION DU CONGO";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Facture";"F23241224";12/06/2024
29/06/2024;19:00;23:00;"240";"Petite salle 4";"(Réservation)";"3343";;"CAP EUROPE AFRIQUE ONG";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Devis";"D23240870";08/06/2024
29/06/2024;19:00;23:00;"240";"Petite salle 4";"(Réservation)";"3343";;"CAP EUROPE AFRIQUE ONG";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Facture";"F23241205";08/06/2024
29/06/2024;19:00;23:00;"240";"Salle Moyenne 8";;"11813";;"MOUVEMENT DE LIBERATION DU CONGO";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Devis";"D23240857";05/06/2024
29/06/2024;19:00;23:00;"240";"Salle Moyenne 8";;"11813";;"MOUVEMENT DE LIBERATION DU CONGO";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Facture";"F23241224";12/06/2024
29/06/2024;19:00;23:00;"240";"Grande salle 9";;"3658";;"***exclue*** CCD CONSEIL DES CAMEROUNAIS DE DIASPORA";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Devis";;01/06/2024
29/06/2024;19:00;23:00;"240";"Grande salle 9";;"3658";;"***exclue*** CCD CONSEIL DES CAMEROUNAIS DE DIASPORA";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Devis";"D23240847";01/06/2024
29/06/2024;19:00;23:00;"240";"Grande salle 9";;"3658";;"***exclue*** CCD CONSEIL DES CAMEROUNAIS DE DIASPORA";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Facture";"F23241173";02/06/2024
29/06/2024;19:00;23:00;"240";"Petite salle 4";"(Réservation)";"3343";;"CAP EUROPE AFRIQUE ONG";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Devis";"D23240870";08/06/2024
29/06/2024;19:00;23:00;"240";"Petite salle 4";"(Réservation)";"3343";;"CAP EUROPE AFRIQUE ONG";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241205";08/06/2024
30/06/2024;09:00;13:00;"240";"Ancienne Petite salle 3";;"10578";;"ALCIE";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70143";1;38;0 %;38;"Encaissée";"Facture";"F23241282";25/06/2024
30/06/2024;09:00;13:00;"240";"Salle Moyenne 8";;"10578";;"ALCIE";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;100;0 %;100;"Encaissée";"Facture";"F23241282";25/06/2024
30/06/2024;09:00;13:00;"240";"Petite salle 4";;"10578";;"ALCIE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241282";25/06/2024
30/06/2024;09:00;13:00;"240";"Petite salle 2";;"10578";;"ALCIE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241282";25/06/2024
30/06/2024;11:30;13:00;"90";"Petite salle 1";;"2264";;"NA ETAPE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;24,8;0 %;24,8;"Encaissée";"Facture";"F23241281";25/06/2024
30/06/2024;12:00;13:30;"90";"Salle Moyenne 7";;"2264";;"NA ETAPE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;62,4;0 %;62,4;"Encaissée";"Facture";"F23241281";25/06/2024
30/06/2024;14:00;18:00;"240";"Grande salle 9";;"13523";;"SOLIDARITE DEMOCRATIQUES";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Devis";"D23240884";12/06/2024
30/06/2024;14:00;18:00;"240";"Grande salle 9";;"13523";;"SOLIDARITE DEMOCRATIQUES";"Z_Arch23-24";"Adhésion 2024";"7003";1;40;0 %;40;"Encaissée";"Facture";"F23241240";14/06/2024
30/06/2024;14:00;18:00;"240";"Ancienne Petite salle 3";;"1731";;"WORODOUKA";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70143";1;38;0 %;38;"Encaissée";"Facture";"F23241146";26/05/2024
30/06/2024;14:00;18:00;"240";"Salle Moyenne 8";;"1998";;"AMICALE DE GBOKRO";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Facture";"F23241028";28/04/2024
30/06/2024;14:00;18:00;"240";"Salle Moyenne 7";;"10544";;"ARD FAMILLE SOUARE";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Facture";"F23240902";31/03/2024
30/06/2024;14:00;18:00;"240";"Grande salle 9";;"13523";;"SOLIDARITE DEMOCRATIQUES";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Devis";"D23240884";12/06/2024
30/06/2024;14:00;18:00;"240";"Grande salle 9";;"13523";;"SOLIDARITE DEMOCRATIQUES";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;471;0 %;471;"Encaissée";"Facture";"F23241240";14/06/2024
30/06/2024;14:00;18:00;"240";"Petite salle 4";;"13416";;"ADEWE ASSOCIATION";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Devis";"D23240874";10/06/2024
30/06/2024;14:00;18:00;"240";"Petite salle 4";;"13416";;"ADEWE ASSOCIATION";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241213";11/06/2024
30/06/2024;14:00;18:00;"240";"Petite salle 2";;"1998";;"AMICALE DE GBOKRO";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;63;0 %;63;"Encaissée";"Facture";"F23241028";28/04/2024
01/07/2024;08:45;13:15;"270";"Salle Moyenne 8";"salle 8";"12521";;"VOTRE ECOLE CHEZ VOUS";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Devis";"D23240637";19/03/2024
01/07/2024;08:45;13:15;"270";"Salle Moyenne 8";"salle 8";"12521";;"VOTRE ECOLE CHEZ VOUS";"Z_Arch23-24";"Salle 8 - 40 places - 1/2 Journée";"70123";1;156;0 %;156;"Encaissée";"Facture";"F23241333";17/07/2024
02/07/2024;18:30;23:00;"270";"Petite salle 2";;"12703";;"COP 38 RUE D'AVRON";"Z_Arch23-24";"Adhésion 2024";"7001";1;47;0 %;47;"Encaissée";"Facture";"F23241200";07/06/2024
02/07/2024;18:30;23:00;"270";"Petite salle 1";;"13223";;"COP 24 RUE DU BOURG TIBOURG";"Z_Arch23-24";"Adhésion 2024";"7001";1;47;0 %;47;"Encaissée";"Facture";"F23241236";13/06/2024
02/07/2024;18:30;23:00;"270";"Salle Moyenne 7";;"12749";;"COP 55 RUE BICHAT";"Z_Arch23-24";"Adhésion 2024";"7001";1;47;0 %;47;"Encaissée";"Facture";"F23240987";22/04/2024
02/07/2024;18:30;23:00;"270";"Petite salle 2";;"12703";;"COP 38 RUE D'AVRON";"Z_Arch23-24";"récup salle 1,2 ou 4 (C1)";"70111";1;116;0 %;116;"Encaissée";"Facture";"F23241200";07/06/2024
02/07/2024;18:30;23:00;"270";"Petite salle 1";;"13223";;"COP 24 RUE DU BOURG TIBOURG";"Z_Arch23-24";"récup salle 1,2 ou 4 (C1)";"70111";1;116;0 %;116;"Encaissée";"Facture";"F23241236";13/06/2024
02/07/2024;18:30;19:00;"30";"Ancienne Petite salle 3";"(Réservation)";"13529";;"***EXCLUE*** CLUB KINERET";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70142";1;66;0 %;66;"Annulée";"Facture";"F23241302";01/07/2024
02/07/2024;18:30;19:00;"30";"Ancienne Petite salle 3";"(Réservation)";"13529";;"***EXCLUE*** CLUB KINERET";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70142";1;66;0 %;66;"Annulée";"Avoir";"A23240173";01/07/2024
